StartSampleID,Hour,Min,Sec,Lat,Lng,Alt,Sats,Speed_kph
149198,13,15,44,51.791038,-3.967681,82.8,6,1.41
149247,13,15,45,51.791031,-3.967683,83.2,6,0.48
149296,13,15,46,51.791027,-3.967692,83.0,6,2.33
149345,13,15,47,51.791029,-3.967700,83.2,6,1.63
149394,13,15,48,51.791031,-3.967703,84.5,7,1.26
149443,13,15,49,51.791030,-3.967703,84.6,7,0.81
149492,13,15,50,51.791028,-3.967709,85.3,7,1.44
149541,13,15,51,51.791028,-3.967711,85.6,7,0.81
149590,13,15,52,51.791029,-3.967709,85.8,7,0.20
149639,13,15,53,51.791024,-3.967720,85.8,7,2.39
149688,13,15,54,51.791019,-3.967726,85.9,7,2.20
149737,13,15,55,51.791013,-3.967729,85.8,7,2.26
149786,13,15,56,51.791003,-3.967726,85.6,7,3.19
149835,13,15,57,51.790998,-3.967722,85.4,7,2.13
149884,13,15,58,51.790989,-3.967714,85.4,7,3.15
149933,13,15,59,51.790981,-3.967707,85.8,7,3.87
149982,13,16,0,51.790979,-3.967709,85.6,7,1.72
150031,13,16,1,51.790974,-3.967713,85.7,7,2.11
150080,13,16,2,51.790973,-3.967712,85.4,7,0.94
150129,13,16,3,51.790973,-3.967710,85.3,6,0.33
150178,13,16,4,51.790974,-3.967709,85.1,6,0.44
150227,13,16,5,51.790974,-3.967712,85.3,5,0.76
150276,13,16,6,51.790973,-3.967711,85.7,5,0.61
150325,13,16,7,51.790970,-3.967713,86.1,5,1.19
150374,13,16,8,51.790969,-3.967715,86.7,5,1.15
150423,13,16,9,51.790970,-3.967711,87.0,5,0.91
150472,13,16,10,51.790970,-3.967707,87.7,5,1.06
150521,13,16,11,51.790962,-3.967692,88.1,5,2.50
150522,13,16,12,51.790959,-3.967662,88.4,5,4.02
150571,13,16,13,51.790942,-3.967607,88.9,5,7.57
150584,13,16,36,51.790858,-3.967141,89.3,5,1.85
150632,13,16,38,51.790833,-3.967349,89.1,5,3.28
150681,13,16,39,51.790846,-3.967420,88.8,5,3.74
150730,13,16,40,51.790857,-3.967463,88.4,5,3.39
150779,13,16,41,51.790854,-3.967478,88.1,5,1.67
150828,13,16,42,51.790855,-3.967499,87.7,5,1.11
150877,13,16,43,51.790861,-3.967502,87.4,5,0.44
150926,13,16,44,51.790856,-3.967511,87.1,5,0.76
150975,13,16,45,51.790865,-3.967516,86.8,5,0.33
151024,13,16,46,51.790874,-3.967530,86.6,5,0.44
151073,13,16,47,51.790882,-3.967548,86.3,5,1.09
151122,13,16,48,51.790900,-3.967544,86.2,5,0.52
151169,13,16,55,51.790914,-3.967477,85.5,5,4.69
151217,13,16,57,51.790924,-3.967467,85.3,5,3.65
151266,13,16,58,51.790926,-3.967460,85.3,5,3.24
151314,13,17,8,51.790947,-3.967452,85.2,5,1.67
151363,13,17,9,51.790961,-3.967435,85.5,5,1.26
151412,13,17,10,51.790999,-3.967516,85.7,6,1.33
151461,13,17,11,51.791010,-3.967563,85.7,5,2.24
151510,13,17,12,51.791045,-3.967601,86.0,6,2.87
151559,13,17,13,51.791074,-3.967648,86.3,6,4.02
151608,13,17,14,51.791088,-3.967679,86.6,6,4.57
151657,13,17,15,51.791114,-3.967699,86.9,6,4.24
151706,13,17,16,51.791141,-3.967696,87.4,6,3.76
151755,13,17,17,51.791156,-3.967710,87.7,6,3.56
151804,13,17,18,51.791169,-3.967725,88.1,6,3.39
151853,13,17,19,51.791176,-3.967721,88.4,6,2.43
151902,13,17,20,51.791176,-3.967715,88.6,6,1.17
